f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f 16m 16f jL0102m jL0102f jV1400m jV1400f jV1600m jV1600f jV0300m jV0300f jV1100m jV1100f 
8302.18 0.000873761 103.837 0.120453 -83.0814 1 0 0.00168994 -69.6272 0.149722 100.182 0.0113826 -169.199 0.000873761 -76.1635 0.00730655 -173.032 0.120453 96.9186 0.000873761 103.837 1 0 0.00730655 6.96833 0.00150887 110.373 1 0 0.010163 10.801 0 0 4.38393e-06 6.96833 6.34949e-10 -90.9712 0.000372378 18.8242 0.000595631 -173.082 0 0 
8497.53 0.000814872 103.517 0.117684 -83.2412 1 0 0.00157674 -70.0963 0.146316 99.948 0.0108632 -169.452 0.000814872 -76.4831 0.00697219 -173.195 0.117684 96.7588 0.000814872 103.517 1 0 0.00697219 6.80514 0.0014078 109.904 1 0 0.00969931 10.548 0 0 4.18332e-06 6.80514 6.49797e-10 -90.9499 0.000372496 18.3906 0.00059583 -173.242 0 0 
8697.49 0.000759953 103.205 0.114978 -83.3974 1 0 0.0014711 -70.5545 0.142987 99.7191 0.0103677 -169.699 0.000759953 -76.7953 0.00665323 -173.354 0.114978 96.6026 0.000759953 103.205 1 0 0.00665323 6.6459 0.00131348 109.445 1 0 0.00925683 10.3012 0 0 3.99194e-06 6.6459 6.64996e-10 -90.9291 0.00037261 17.967 0.00059602 -173.398 0 0 
8902.15 0.000708735 102.9 0.112334 -83.5498 1 0 0.00137251 -71.0021 0.139732 99.4955 0.00989477 -169.94 0.000708735 -77.1002 0.00634895 -173.509 0.112334 96.4502 0.000708735 102.9 1 0 0.00634895 6.49051 0.00122545 108.998 1 0 0.0088346 10.0604 0 0 3.80937e-06 6.49051 6.80555e-10 -90.9086 0.000372718 17.5532 0.000596202 -173.55 0 0 
9111.63 0.000660968 102.602 0.109752 -83.6988 1 0 0.0012805 -71.4394 0.136549 99.2771 0.00944351 -170.175 0.000660968 -77.398 0.00605866 -173.661 0.109752 96.3012 0.000660968 102.602 1 0 0.00605866 6.33887 0.0011433 108.56 1 0 0.00843169 9.82533 0 0 3.6352e-06 6.33887 6.96482e-10 -90.8886 0.000372822 17.149 0.000596375 -173.699 0 0 
9326.03 0.000616421 102.311 0.107228 -83.8442 1 0 0.00119464 -71.8666 0.133438 99.0637 0.00901289 -170.404 0.000616421 -77.6889 0.00578172 -173.809 0.107228 96.1558 0.000616421 102.311 1 0 0.00578172 6.19089 0.00106664 108.133 1 0 0.00804721 9.59595 0 0 3.46903e-06 6.19089 7.12786e-10 -90.869 0.00037292 16.7541 0.00059654 -173.844 0 0 
9545.48 0.000574877 102.027 0.104763 -83.9863 1 0 0.00111452 -72.284 0.130397 98.8552 0.00860196 -170.628 0.000574877 -77.973 0.00551751 -173.954 0.104763 96.0137 0.000574877 102.027 1 0 0.00551751 6.04645 0.000995105 107.716 1 0 0.00768031 9.37207 0 0 3.31051e-06 6.04645 7.29475e-10 -90.8498 0.000373015 16.3683 0.000596698 -173.986 0 0 
9770.1 0.000536132 101.75 0.102354 -84.1251 1 0 0.00103975 -72.6917 0.127423 98.6515 0.00820982 -170.846 0.000536132 -78.2505 0.00526543 -174.095 0.102354 95.8749 0.000536132 101.75 1 0 0.00526543 5.90548 0.000928351 107.308 1 0 0.00733018 9.15356 0 0 3.15926e-06 5.90548 7.46559e-10 -90.8309 0.000373105 15.9915 0.000596849 -174.125 0 0 
10000 0.000499998 101.478 0.100001 -84.2606 1 0 0.00096999 -73.09 0.124517 98.4525 0.0078356 -171.06 0.000499998 -78.5215 0.00502493 -174.232 0.100001 95.7394 0.000499998 101.478 1 0 0.00502493 5.76788 0.000866061 106.91 1 0 0.00699606 8.94028 0 0 3.01496e-06 5.76788 7.64047e-10 -90.8125 0.000373191 15.6233 0.000596992 -174.261 0 0 
10235.3 0.0004663 101.214 0.097702 -84.393 1 0 0.000904893 -73.4791 0.121675 98.2581 0.00747849 -171.268 0.0004663 -78.7863 0.00479546 -174.366 0.097702 95.607 0.0004663 101.214 1 0 0.00479546 5.63357 0.000807939 106.521 1 0 0.00667721 8.73209 0 0 2.87727e-06 5.63357 7.81948e-10 -90.7944 0.000373273 15.2637 0.000597129 -174.393 0 0 
10476.2 0.000434873 100.955 0.0954557 -84.5223 1 0 0.000844153 -73.8593 0.118898 98.0681 0.00713769 -171.471 0.000434873 -79.0449 0.00457651 -174.498 0.0954557 95.4777 0.000434873 100.955 1 0 0.00457651 5.50247 0.000753708 106.141 1 0 0.00637292 8.52887 0 0 2.74591e-06 5.50247 8.00271e-10 -90.7767 0.000373351 14.9123 0.00059726 -174.522 0 0 
10722.7 0.000405564 100.702 0.0932611 -84.6487 1 0 0.00078748 -74.2307 0.116183 97.8826 0.00681246 -171.669 0.000405564 -79.2975 0.00436761 -174.626 0.0932611 95.3513 0.000405564 100.702 1 0 0.00436761 5.37448 0.000703107 105.769 1 0 0.00608254 8.33049 0 0 2.62056e-06 5.37448 8.19028e-10 -90.7594 0.000373426 14.5691 0.000597385 -174.649 0 0 
10975 0.000378231 100.456 0.091117 -84.772 1 0 0.000734603 -74.5935 0.113529 97.7013 0.00650208 -171.863 0.000378231 -79.5443 0.00416828 -174.75 0.091117 95.228 0.000378231 100.456 1 0 0.00416828 5.24954 0.000655894 105.406 1 0 0.00580541 8.13682 0 0 2.50097e-06 5.24954 8.38228e-10 -90.7424 0.000373497 14.2338 0.000597504 -174.772 0 0 
11233.2 0.000352739 100.215 0.0890221 -84.8926 1 0 0.000685267 -74.948 0.110935 97.5242 0.00620587 -172.052 0.000352739 -79.7853 0.00397808 -174.872 0.0890221 95.1074 0.000352739 100.215 1 0 0.00397808 5.12756 0.000611845 105.052 1 0 0.00554094 7.94775 0 0 2.38685e-06 5.12756 8.57881e-10 -90.7258 0.000373565 13.9062 0.000597618 -174.893 0 0 
11497.6 0.000328966 99.9793 0.0869754 -85.0103 1 0 0.000639238 -75.2943 0.1084 97.3511 0.00592318 -172.237 0.000328966 -80.0207 0.00379659 -174.992 0.0869754 94.9897 0.000328966 99.9793 1 0 0.00379659 5.00848 0.000570747 104.706 1 0 0.00528854 7.76315 0 0 2.27795e-06 5.00848 8.77999e-10 -90.7096 0.00037363 13.5862 0.000597726 -175.01 0 0 
11768.1 0.000306795 99.7493 0.0849758 -85.1253 1 0 0.000596294 -75.6326 0.105922 97.1821 0.0056534 -172.417 0.000306795 -80.2507 0.00362341 -175.108 0.0849758 94.8747 0.000306795 99.7493 1 0 0.00362341 4.89221 0.000532404 104.367 1 0 0.00504766 7.58293 0 0 2.17405e-06 4.89221 8.98591e-10 -90.6937 0.000373693 13.2735 0.00059783 -175.125 0 0 
12045 0.000286118 99.5246 0.0830222 -85.2376 1 0 0.000556229 -75.9631 0.1035 97.0169 0.00539593 -172.593 0.000286118 -80.4754 0.00345816 -175.221 0.0830222 94.7624 0.000286118 99.5246 1 0 0.00345816 4.7787 0.000496632 104.037 1 0 0.00481778 7.40697 0 0 2.07489e-06 4.7787 9.19669e-10 -90.6781 0.000373752 12.9681 0.000597929 -175.238 0 0 
12328.5 0.000266834 99.3051 0.0811134 -85.3474 1 0 0.00051885 -76.2861 0.101133 96.8556 0.0051502 -172.765 0.000266834 -80.6949 0.00330046 -175.332 0.0811134 94.6526 0.000266834 99.3051 1 0 0.00330046 4.66786 0.000463259 103.714 1 0 0.00459838 7.23516 0 0 1.98028e-06 4.66786 9.41245e-10 -90.6629 0.000373808 12.6697 0.000598023 -175.347 0 0 
12618.6 0.000248851 99.0908 0.0792486 -85.4546 1 0 0.000483979 -76.6015 0.0988189 96.6979 0.00491568 -172.932 0.000248851 -80.9092 0.00314999 -175.44 0.0792486 94.5454 0.000248851 99.0908 1 0 0.00314999 4.55964 0.000432124 103.398 1 0 0.00438899 7.06741 0 0 1.88999e-06 4.55964 9.6333e-10 -90.6479 0.000373863 12.3782 0.000598113 -175.455 0 0 
12915.5 0.000232079 98.8813 0.0774266 -85.5593 1 0 0.000451448 -76.9097 0.0965577 96.5439 0.00469187 -173.096 0.000232079 -81.1187 0.00300639 -175.546 0.0774266 94.4407 0.000232079 98.8813 1 0 0.00300639 4.45396 0.000403078 103.09 1 0 0.00418915 6.9036 0 0 1.80383e-06 4.45396 9.85936e-10 -90.6334 0.000373914 12.0934 0.000598199 -175.559 0 0 
13219.4 0.000216437 98.6767 0.0756466 -85.6616 1 0 0.000421099 -77.2108 0.0943478 96.3934 0.00447826 -173.256 0.000216437 -81.3233 0.00286935 -175.649 0.0756466 94.3384 0.000216437 98.6767 1 0 0.00286935 4.35077 0.000375981 102.789 1 0 0.00399843 6.74366 0 0 1.72161e-06 4.35077 1.00908e-09 -90.6191 0.000373963 11.8151 0.000598281 -175.662 0 0 
13530.5 0.00020185 98.4769 0.0739074 -85.7615 1 0 0.000392787 -77.505 0.092188 96.2464 0.00427438 -173.412 0.00020185 -81.5231 0.00273858 -175.75 0.0739074 94.2385 0.00020185 98.4769 1 0 0.00273858 4.25001 0.000350702 102.495 1 0 0.0038164 6.58747 0 0 1.64315e-06 4.25001 1.03276e-09 -90.6051 0.00037401 11.5433 0.000598359 -175.762 0 0 
13848.9 0.000188246 98.2817 0.0722083 -85.8591 1 0 0.000366376 -77.7924 0.0900773 96.1028 0.00407981 -173.565 0.000188246 -81.7183 0.00261379 -175.848 0.0722083 94.1409 0.000188246 98.2817 1 0 0.00261379 4.15162 0.000327121 102.207 1 0 0.00364267 6.43494 0 0 1.56827e-06 4.15162 1.057e-09 -90.5915 0.000374055 11.2777 0.000598434 -175.859 0 0 
14174.7 0.000175559 98.0909 0.0705482 -85.9545 1 0 0.000341738 -78.0732 0.0880145 95.9624 0.0038941 -173.714 0.000175559 -81.9091 0.00249469 -175.944 0.0705482 94.0455 0.000175559 98.0909 1 0 0.00249469 4.05553 0.000305123 101.927 1 0 0.00347686 6.286 0 0 1.49682e-06 4.05553 1.08182e-09 -90.5781 0.000374098 11.0183 0.000598505 -175.955 0 0 
14508.3 0.000163727 97.9046 0.0689263 -86.0477 1 0 0.000318755 -78.3475 0.0859985 95.8253 0.00371686 -173.859 0.000163727 -82.0954 0.00238104 -176.038 0.0689263 93.9523 0.000163727 97.9046 1 0 0.00238104 3.9617 0.000284602 101.652 1 0 0.00331861 6.14055 0 0 1.42862e-06 3.9617 1.10722e-09 -90.565 0.000374139 10.7648 0.000598573 -176.048 0 0 
14849.7 0.000152692 97.7226 0.0673416 -86.1387 1 0 0.000297315 -78.6155 0.0840285 95.6914 0.0035477 -174.001 0.000152692 -82.2774 0.00227257 -176.13 0.0673416 93.8613 0.000152692 97.7226 1 0 0.00227257 3.87006 0.00026546 101.384 1 0 0.00316757 5.9985 0 0 1.36354e-06 3.87006 1.13322e-09 -90.5522 0.000374178 10.5172 0.000598638 -176.139 0 0 
15199.1 0.000142401 97.5448 0.0657934 -86.2276 1 0 0.000277316 -78.8774 0.0821032 95.5605 0.00338624 -174.14 0.000142401 -82.4552 0.00216906 -176.219 0.0657934 93.7724 0.000142401 97.5448 1 0 0.00216906 3.78057 0.000247603 101.122 1 0 0.00302342 5.85978 0 0 1.30143e-06 3.78057 1.15983e-09 -90.5397 0.000374216 10.2753 0.0005987 -176.228 0 0 
15556.8 0.000132804 97.3711 0.0642808 -86.3144 1 0 0.00025866 -79.1332 0.0802218 95.4327 0.00323214 -174.276 0.000132804 -82.6289 0.00207027 -176.307 0.0642808 93.6856 0.000132804 97.3711 1 0 0.00207027 3.69317 0.000230946 100.867 1 0 0.00288583 5.7243 0 0 1.24216e-06 3.69317 1.18707e-09 -90.5275 0.000374251 10.0389 0.000598759 -176.314 0 0 
15922.8 0.000123854 97.2014 0.062803 -86.3993 1 0 0.000241258 -79.3831 0.0783832 95.3078 0.00308506 -174.408 0.000123854 -82.7986 0.00197598 -176.392 0.062803 93.6007 0.000123854 97.2014 1 0 0.00197598 3.60781 0.000215408 100.617 1 0 0.00275451 5.59199 0 0 1.18559e-06 3.60781 1.21496e-09 -90.5155 0.000374285 9.80804 0.000598816 -176.399 0 0 
16297.5 0.000115506 97.0357 0.0613591 -86.4822 1 0 0.000225025 -79.6273 0.0765865 95.1857 0.00294469 -174.537 0.000115506 -82.9643 0.00188601 -176.476 0.0613591 93.5178 0.000115506 97.0357 1 0 0.00188601 3.52445 0.000200915 100.373 1 0 0.00262917 5.46276 0 0 1.1316e-06 3.52445 1.2435e-09 -90.5038 0.000374318 9.58244 0.000598869 -176.482 0 0 
16681 0.000107721 96.8737 0.0599485 -86.5631 1 0 0.000209883 -79.8658 0.0748307 95.0665 0.0028107 -174.663 0.000107721 -83.1263 0.00180013 -176.557 0.0599485 93.4369 0.000107721 96.8737 1 0 0.00180013 3.44303 0.000187395 100.134 1 0 0.00250954 5.33655 0 0 1.08008e-06 3.44303 1.27271e-09 -90.4924 0.000374349 9.36205 0.000598921 -176.563 0 0 
17073.5 0.000100461 96.7155 0.0585702 -86.6422 1 0 0.000195759 -80.0989 0.073115 94.95 0.00268282 -174.787 0.000100461 -83.2845 0.00171817 -176.636 0.0585702 93.3578 0.000100461 96.7155 1 0 0.00171817 3.36351 0.000174785 99.9009 1 0 0.00239536 5.21329 0 0 1.0309e-06 3.36351 1.30261e-09 -90.4812 0.000374378 9.14672 0.00059897 -176.642 0 0 
17475.3 9.36906e-05 96.5609 0.0572237 -86.7195 1 0 0.000182585 -80.3266 0.0714384 94.8362 0.00256076 -174.907 9.36906e-05 -83.4391 0.00163995 -176.714 0.0572237 93.2805 9.36906e-05 96.5609 1 0 0.00163995 3.28584 0.000163022 99.6732 1 0 0.00228638 5.09289 0 0 9.8397e-07 3.28584 1.33322e-09 -90.4703 0.000374406 8.93636 0.000599017 -176.72 0 0 
17886.5 8.73762e-05 96.4099 0.0559081 -86.795 1 0 0.000170297 -80.549 0.0698001 94.725 0.00244426 -175.025 8.73762e-05 -83.5901 0.0015653 -176.79 0.0559081 93.205 8.73762e-05 96.4099 1 0 0.0015653 3.20998 0.00015205 99.4508 1 0 0.00218237 4.9753 0 0 9.39178e-07 3.20998 1.36454e-09 -90.4596 0.000374433 8.73083 0.000599062 -176.795 0 0 
18307.4 8.14873e-05 96.2624 0.0546228 -86.8688 1 0 0.000158834 -80.7664 0.0681991 94.6164 0.00233307 -175.139 8.14873e-05 -83.7376 0.00149404 -176.864 0.0546228 93.1312 8.14873e-05 96.2624 1 0 0.00149404 3.13588 0.000141816 99.2334 1 0 0.00208308 4.86044 0 0 8.96427e-07 3.13588 1.39661e-09 -90.4491 0.000374459 8.53004 0.000599104 -176.869 0 0 
18738.2 7.59954e-05 96.1183 0.053367 -86.9408 1 0 0.000148143 -80.9787 0.0666347 94.5102 0.00222694 -175.252 7.59954e-05 -83.8817 0.00142604 -176.936 0.053367 93.0592 7.59954e-05 96.1183 1 0 0.00142604 3.06351 0.00013227 99.0211 1 0 0.00198832 4.74826 0 0 8.55625e-07 3.06351 1.42943e-09 -90.4389 0.000374484 8.33387 0.000599145 -176.941 0 0 
19179.1 7.08735e-05 95.9775 0.0521401 -87.0112 1 0 0.000138171 -81.1862 0.0651061 94.4065 0.00212564 -175.361 7.08735e-05 -84.0225 0.00136114 -177.007 0.0521401 92.9888 7.08735e-05 95.9775 1 0 0.00136114 2.99282 0.000123366 98.8136 1 0 0.00189788 4.63869 0 0 8.16683e-07 2.99282 1.46302e-09 -90.4289 0.000374507 8.14221 0.000599184 -177.011 0 0 
19630.4 6.60969e-05 95.84 0.0509414 -87.08 1 0 0.000128869 -81.3888 0.0636123 94.3052 0.00202895 -175.468 6.60969e-05 -84.16 0.00129919 -177.076 0.0509414 92.92 6.60969e-05 95.84 1 0 0.00129919 2.92378 0.000115062 98.611 1 0 0.00181155 4.53166 0 0 7.79515e-07 2.92378 1.49741e-09 -90.4191 0.00037453 7.95497 0.000599221 -177.08 0 0 
20092.3 6.16422e-05 95.7056 0.0497702 -87.1472 1 0 0.000120194 -81.5869 0.0621527 94.2062 0.00193666 -175.573 6.16422e-05 -84.2944 0.00124007 -177.144 0.0497702 92.8528 6.16422e-05 95.7056 1 0 0.00124007 2.85633 0.000107315 98.4129 1 0 0.00172915 4.42711 0 0 7.44041e-07 2.85633 1.5326e-09 -90.4096 0.000374551 7.77203 0.000599256 -177.147 0 0 
20565.1 5.74877e-05 95.5743 0.048626 -87.2128 1 0 0.000112101 -81.7803 0.0607265 94.1095 0.00184857 -175.675 5.74877e-05 -84.4257 0.00118364 -177.21 0.048626 92.7872 5.74877e-05 95.5743 1 0 0.00118364 2.79046 0.00010009 98.2195 1 0 0.0016505 4.32499 0 0 7.10184e-07 2.79046 1.56863e-09 -90.4002 0.000374571 7.5933 0.00059929 -177.213 0 0 
21049 5.36132e-05 95.4461 0.0475081 -87.277 1 0 0.000104554 -81.9693 0.0593329 94.015 0.0017645 -175.775 5.36132e-05 -84.5539 0.00112978 -177.274 0.0475081 92.723 5.36132e-05 95.4461 1 0 0.00112978 2.72611 9.33512e-05 98.0305 1 0 0.00157543 4.22525 0 0 6.77868e-07 2.72611 1.6055e-09 -90.3911 0.000374591 7.41869 0.000599323 -177.277 0 0 
21544.3 4.99999e-05 95.3208 0.0464159 -87.3396 1 0 9.75139e-05 -82.154 0.0579711 93.9227 0.00168425 -175.872 4.99999e-05 -84.6792 0.00107838 -177.337 0.0464159 92.6604 4.99999e-05 95.3208 1 0 0.00107838 2.66325 8.70656e-05 97.8458 1 0 0.00150378 4.12781 0 0 6.47025e-07 2.66325 1.64324e-09 -90.3822 0.000374609 7.2481 0.000599353 -177.34 0 0 
22051.3 4.663e-05 95.1984 0.0453488 -87.4008 1 0 9.09478e-05 -82.3344 0.0566405 93.8325 0.00160765 -175.967 4.663e-05 -84.8016 0.00102931 -177.398 0.0453488 92.5992 4.663e-05 95.1984 1 0 0.00102931 2.60186 8.12031e-05 97.6654 1 0 0.00143539 4.03264 0 0 6.17587e-07 2.60186 1.68187e-09 -90.3734 0.000374627 7.08143 0.000599383 -177.401 0 0 
22570.2 4.34873e-05 95.0788 0.0443062 -87.4606 1 0 8.48236e-05 -82.5107 0.0553404 93.7444 0.00153453 -176.06 4.34873e-05 -84.9212 0.000982482 -177.458 0.0443062 92.5394 4.34873e-05 95.0788 1 0 0.000982482 2.54188 7.5735e-05 97.4891 1 0 0.00137011 3.93967 0 0 5.89489e-07 2.54188 1.72141e-09 -90.3649 0.000374644 6.91859 0.000599411 -177.461 0 0 
23101.3 4.05564e-05 94.9619 0.0432876 -87.519 1 0 7.91116e-05 -82.6829 0.05407 93.6583 0.00146475 -176.151 4.05564e-05 -85.0381 0.000937785 -177.517 0.0432876 92.481 4.05564e-05 94.9619 1 0 0.000937785 2.4833 7.0635e-05 97.3169 1 0 0.0013078 3.84885 0 0 5.62671e-07 2.4833 1.76189e-09 -90.3566 0.00037466 6.7595 0.000599438 -177.519 0 0 
23644.9 3.78231e-05 94.8478 0.0422924 -87.5761 1 0 7.37839e-05 -82.8511 0.0528286 93.5742 0.00139814 -176.24 3.78231e-05 -85.1522 0.000895123 -177.574 0.0422924 92.4239 3.78231e-05 94.8478 1 0 0.000895123 2.42607 6.58782e-05 97.1486 1 0 0.00124832 3.76014 0 0 5.37074e-07 2.42607 1.80331e-09 -90.3484 0.000374676 6.60407 0.000599463 -177.576 0 0 
24201.3 3.52739e-05 94.7363 0.0413201 -87.6319 1 0 6.88149e-05 -83.0155 0.0516157 93.4921 0.00133456 -176.326 3.52739e-05 -85.2637 0.000854403 -177.63 0.0413201 92.3681 3.52739e-05 94.7363 1 0 0.000854403 2.37016 6.14416e-05 96.9842 1 0 0.00119156 3.67348 0 0 5.12642e-07 2.37016 1.84571e-09 -90.3405 0.00037469 6.45222 0.000599488 -177.632 0 0 
24770.8 3.28966e-05 94.6273 0.0403702 -87.6863 1 0 6.41804e-05 -83.1761 0.0504306 93.4118 0.00127387 -176.411 3.28966e-05 -85.3727 0.000815538 -177.684 0.0403702 92.3137 3.28966e-05 94.6273 1 0 0.000815538 2.31555 5.73036e-05 96.8236 1 0 0.00113737 3.58882 0 0 4.89323e-07 2.31555 1.88911e-09 -90.3327 0.000374704 6.30386 0.000599511 -177.686 0 0 
25353.6 3.06795e-05 94.5209 0.039442 -87.7395 1 0 5.98578e-05 -83.333 0.0492726 93.3333 0.00121594 -176.494 3.06795e-05 -85.4791 0.000778442 -177.738 0.039442 92.2605 3.06795e-05 94.5209 1 0 0.000778442 2.26221 5.34442e-05 96.6667 1 0 0.00108565 3.50613 0 0 4.67065e-07 2.26221 1.93353e-09 -90.3251 0.000374718 6.15892 0.000599533 -177.74 0 0 
25950.2 2.86118e-05 94.4169 0.0385353 -87.7915 1 0 5.58263e-05 -83.4863 0.0481412 93.2567 0.00116065 -176.574 2.86118e-05 -85.5831 0.000743034 -177.79 0.0385353 92.2085 2.86118e-05 94.4169 1 0 0.000743034 2.21009 4.98446e-05 96.5134 1 0 0.00103628 3.42535 0 0 4.4582e-07 2.21009 1.979e-09 -90.3176 0.000374731 6.0173 0.000599554 -177.792 0 0 
26560.9 2.66834e-05 94.3153 0.0376493 -87.8423 1 0 5.20662e-05 -83.6361 0.0470356 93.1818 0.00110788 -176.653 2.66834e-05 -85.6847 0.000709238 -177.841 0.0376493 92.1577 2.66834e-05 94.3153 1 0 0.000709238 2.15919 4.64873e-05 96.3636 1 0 0.000989161 3.34643 0 0 4.25543e-07 2.15919 2.02553e-09 -90.3104 0.000374743 5.87895 0.000599575 -177.842 0 0 
27185.9 2.48851e-05 94.2161 0.0367838 -87.892 1 0 4.85592e-05 -83.7824 0.0459554 93.1087 0.0010575 -176.73 2.48851e-05 -85.7839 0.00067698 -177.891 0.0367838 92.108 2.48851e-05 94.2161 1 0 0.00067698 2.10946 4.33561e-05 96.2173 1 0 0.000944183 3.26934 0 0 4.06188e-07 2.10946 2.07317e-09 -90.3033 0.000374755 5.74378 0.000599594 -177.892 0 0 
27825.6 2.32079e-05 94.1191 0.0359381 -87.9405 1 0 4.52883e-05 -83.9254 0.0449 93.0372 0.00100942 -176.806 2.32079e-05 -85.8809 0.000646191 -177.939 0.0359381 92.0595 2.32079e-05 94.1191 1 0 0.000646191 2.06088 4.04357e-05 96.0743 1 0 0.000901252 3.19403 0 0 3.87714e-07 2.06088 2.12192e-09 -90.2963 0.000374766 5.61172 0.000599612 -177.94 0 0 
28480.4 2.16438e-05 94.0244 0.0351119 -87.9878 1 0 4.22377e-05 -84.065 0.0438688 92.9674 0.00096352 -176.879 2.16438e-05 -85.9756 0.000616802 -177.987 0.0351119 92.0122 2.16438e-05 94.0244 1 0 0.000616802 2.01342 3.7712e-05 95.9347 1 0 0.000860272 3.12046 0 0 3.70081e-07 2.01342 2.17182e-09 -90.2896 0.000374776 5.48269 0.00059963 -177.988 0 0 
29150.5 2.0185e-05 93.9318 0.0343047 -88.0341 1 0 3.93925e-05 -84.2015 0.0428611 92.8991 0.000919711 -176.951 2.0185e-05 -86.0682 0.000588751 -178.033 0.0343047 91.9659 2.0185e-05 93.9318 1 0 0.000588751 1.96706 3.51716e-05 95.7982 1 0 0.000821157 3.04859 0 0 3.53251e-07 1.96706 2.2229e-09 -90.2829 0.000374787 5.35664 0.000599647 -178.034 0 0 
29836.5 1.88246e-05 93.8414 0.033516 -88.0793 1 0 3.67389e-05 -84.3348 0.0418766 92.8325 0.000877894 -177.021 1.88246e-05 -86.1586 0.000561976 -178.078 0.033516 91.9207 1.88246e-05 93.8414 1 0 0.000561976 1.92176 3.28024e-05 95.6649 1 0 0.000783821 2.97838 0 0 3.37186e-07 1.92176 2.27518e-09 -90.2764 0.000374796 5.23348 0.000599663 -178.079 0 0 
30538.6 1.75559e-05 93.753 0.0327455 -88.1235 1 0 3.4264e-05 -84.4651 0.0409147 92.7674 0.00083798 -177.09 1.75559e-05 -86.247 0.00053642 -178.122 0.0327455 91.8765 1.75559e-05 93.753 1 0 0.00053642 1.87752 3.05926e-05 95.5346 1 0 0.000748183 2.90979 0 0 3.21852e-07 1.87752 2.32869e-09 -90.2701 0.000374806 5.11316 0.000599678 -178.123 0 0 
31257.2 1.63727e-05 93.6667 0.0319926 -88.1666 1 0 3.19558e-05 -84.5923 0.0399748 92.7037 0.00079988 -177.157 1.63727e-05 -86.3333 0.000512026 -178.166 0.0319926 91.8334 1.63727e-05 93.6667 1 0 0.000512026 1.83429 2.85317e-05 95.4073 1 0 0.000714166 2.84278 0 0 3.07216e-07 1.83429 2.38346e-09 -90.2639 0.000374814 4.9956 0.000599693 -178.167 0 0 
31992.7 1.52692e-05 93.5824 0.0312571 -88.2088 1 0 2.9803e-05 -84.7167 0.0390565 92.6416 0.000763514 -177.222 1.52692e-05 -86.4176 0.000488743 -178.208 0.0312571 91.7912 1.52692e-05 93.5824 1 0 0.000488743 1.79207 2.66096e-05 95.283 1 0 0.000681696 2.77732 0 0 2.93246e-07 1.79207 2.43952e-09 -90.2579 0.000374823 4.88075 0.000599707 -178.209 0 0 
32745.5 1.42401e-05 93.5 0.0305385 -88.25 1 0 2.77952e-05 -84.8382 0.0381593 92.5808 0.000728801 -177.286 1.42401e-05 -86.5 0.000466518 -178.249 0.0305385 91.75 1.42401e-05 93.5 1 0 0.000466518 1.75082 2.48169e-05 95.1615 1 0 0.000650702 2.71337 0 0 2.79911e-07 1.75082 2.4969e-09 -90.252 0.000374831 4.76854 0.00059972 -178.25 0 0 
33516 1.32804e-05 93.4195 0.0298365 -88.2902 1 0 2.59227e-05 -84.9568 0.0372826 92.5215 0.000695667 -177.349 1.32804e-05 -86.5805 0.000445305 -178.289 0.0298365 91.7098 1.32804e-05 93.4195 1 0 0.000445305 1.71052 2.3145e-05 95.0428 1 0 0.000621118 2.6509 0 0 2.67183e-07 1.71052 2.55563e-09 -90.2462 0.000374839 4.65891 0.000599733 -178.29 0 0 
34304.7 1.23854e-05 93.3409 0.0291505 -88.3296 1 0 2.41762e-05 -85.0728 0.036426 92.4635 0.00066404 -177.41 1.23854e-05 -86.6591 0.000425056 -178.329 0.0291505 91.6704 1.23854e-05 93.3409 1 0 0.000425056 1.67115 2.15857e-05 94.9268 1 0 0.00059288 2.58986 0 0 2.55034e-07 1.67115 2.61575e-09 -90.2405 0.000374846 4.5518 0.000599745 -178.33 0 0 
35111.9 1.15506e-05 93.264 0.0284803 -88.368 1 0 2.25474e-05 -85.1861 0.0355891 92.4069 0.000633851 -177.469 1.15506e-05 -86.736 0.000405729 -178.367 0.0284803 91.632 1.15506e-05 93.264 1 0 0.000405729 1.63269 2.01314e-05 94.8136 1 0 0.000565925 2.53024 0 0 2.43438e-07 1.63269 2.67728e-09 -90.235 0.000374853 4.44715 0.000599757 -178.368 0 0 
35938.1 1.07721e-05 93.189 0.0278256 -88.4055 1 0 2.10283e-05 -85.2968 0.0347715 92.3516 0.000605035 -177.528 1.07721e-05 -86.811 0.000387281 -178.405 0.0278256 91.5945 1.07721e-05 93.189 1 0 0.000387281 1.59511 1.87751e-05 94.7029 1 0 0.000540196 2.47199 0 0 2.32369e-07 1.59511 2.74025e-09 -90.2296 0.00037486 4.34491 0.000599768 -178.406 0 0 
36783.8 1.00461e-05 93.1157 0.0271859 -88.4422 1 0 1.96116e-05 -85.4049 0.0339725 92.2975 0.000577529 -177.585 1.00461e-05 -86.8843 0.000369672 -178.442 0.0271859 91.5578 1.00461e-05 93.1157 1 0 0.000369672 1.5584 1.75101e-05 94.5947 1 0 0.000515637 2.41508 0 0 2.21803e-07 1.5584 2.80471e-09 -90.2244 0.000374866 4.24503 0.000599778 -178.442 0 0 
